30903	30887	医療法人東和会　第一東和会病院																							22			12		2.45			10.33		39				10	19.21				33.30											138			23		16.91			27.78											16					11.94																																																32			10.38								
30904	30888	社会医療法人　仙養会　北摂総合病院																																																					11					16.45																																																																														
30905	30889	社会医療法人愛仁会千船病院																																	19					17.84															99					16.18																																																																			38			8.24								
30906	30890	医療法人大植会　葛城病院																																																					66					17.05																																																																			17			6.35								
30907	30891	社会医療法人三和会永山病院																																																					14					19.50																																																																														
30908	30892	社会医療法人慈薫会　河崎病院																																																					24					16.25																																																																														
30909	30893	矢木脳神経外科病院																15						46.00	27					2.93					64				12	23.05				43.92											287			28		20.26			30.25		16			10.44			11					2.27																																														11				27.45	52			7.71								
30910	30894	社会医療法人　愛仁会　井上病院																																																																																																																																								
30911	30895	社会福祉法人恩賜財団済生会支部　大阪府済生会千里病院															18						21.89												55					16.65															103			22		12.30			17.32																		11			15.45																																											41			7.78			12	10	10	6.42	27.80	27.80
30912	30897	医療法人沖縄徳洲会吹田徳洲会病院																																	45					22.89								13					15.85		136					20.65											10					9.80																																																			32			15.13								
30913	30896	市立吹田市民病院	15					16.33																																															37					13.78																					12			11.25																	14			17.71																							43			6.21								
30914	20104	大阪赤十字病院	37	12	11	15		12.32	25.75	25.55	24.33														19					3.00					51					17.61															186	14		23		15.11	37.36		23.78								22				10	6.18				17.40	50			15.28											26			12.69			69	10	10	16.58	38.10	38.10	37			12.32									12				5.58				87			8.14								
30915	20105	大阪警察病院	40			34		10.25			26.94							10						30.10	30			11		4.20			14.00		36				11	14.86				25.82				38					11.45		155			11		16.15			32.36								51			24		4.22			8.25		20			10.35																	14			20.00																							43			9.95			14	14	14	9.50	26.21	26.21
30916	30898	医療法人警和会　第二大阪警察病院																																																																																																																																								
30917	30899	大阪掖済会病院																																																																																																																																								
30918	30901	社会医療法人　寿楽会　大野記念病院																																																					10					21.40																																																																														
30919	30902	多根総合病院	19			10		16.79			37.10							11						42.64	33					6.64					77					21.23															331			27		14.85			23.59								26					6.77					25			22.64																	35			23.00																							136			7.90								
30920	30900	公益財団法人日本生命済生会日本生命病院	16					17.25																																															46					20.48																																									19			25.16															10				12.00				11			7.36								
30921	30904	医療法人錦秀会　阪和記念病院																							18					3.06					34					18.94															134			12		16.63			20.92								24				10	4.58				14.00																																															54			7.43								
30922	30905	医療法人錦秀会　阪和住吉総合病院																																																																																																																																								
30923	30906	医療法人育和会　育和会記念病院																																																					25					28.12						12	12		5.08	5.08																															16			23.94			14			27.00																												
30924	30907	医療法人穂翔会村田病院	20					9.25																											30					15.37															153			14		14.31			23.64																																																																52			6.71								
30925	30908	大阪鉄道病院																																																					18					11.17																																			10			20.30			13			15.77																																		
30926	30909	社会医療法人美杉会　佐藤病院																																																					34					23.35																																																																														
30927	30910	医療法人毅峰会　吉田病院																																																																																																																																								
30928	30911	市立ひらかた病院	22					7.45																											11					21.82															89					16.33											12					4.08					13			9.85																																											88			4.44								
30929	30912	医療法人マックシール巽病院																																																																10	10		7.60	7.60																																																																				
30930	30913	社会医療法人弘道会萱島生野病院				10					21.30														11					2.00					22					20.64															88					20.69											13			13		2.77			9.15																						17			15.71																							20			7.15								
30931	30914	社会福祉法人恩賜財団大阪府済生会泉尾病院																																																																																																																																								
30932	30915	社会福祉法人　大阪暁明館　大阪暁明館病院																																																																																																																																								
30933	30916	医誠会病院																15						31.07	12					3.33					44					18.11								25					15.56		213			34		14.88			18.97		12			5.25			27				11	6.19				22.27	12			7.92																																			15				8.53				99			7.86								
30934	20107	宗教法人在日本南プレスビテリアンミッション淀川キリスト教病院	16			12		18.25			34.33														21					2.19					59				13	18.53				25.77				26					12.65		213	12				15.95	34.92										10					14.70					29			15.07																	18			18.39																		12				26.67	86			7.35								
30935	30917	医療法人清翠会牧病院																																																																																																																																								
30936	30919	松下記念病院																																																					36					22.06																																																																														
30937	30920	社会医療法人弘道会守口生野記念病院											13						7.15						33					2.85					51				10	23.63				35.00				24					11.38		199	13	11	33		19.33	32.38	31.09	30.85								19					3.89					12			23.83																	12			25.58																							63			10.00								
30938	30921	医療法人　山紀会　山本第三病院																																	10					28.60															49					22.41																																																																			17			14.18								
30939	30922	社会医療法人　信愛会　交野病院																																																																																																																																								
30940	30923	運動器ケア　しまだ病院																																																																																																																																								
30941	30924	地方独立行政法人大阪府立病院機構　大阪はびきの医療センター	20					21.95																																																																																																																							18			4.39								
30942	30925	医療法人春秋会　城山病院	205			11		3.86			26.82						10						29.90		31					2.13					51					17.12								42					11.10		183	11		29		15.60	24.18		26.76								30			20		4.73			7.00		10			17.70			12				3.00																												49			22	3.94			15.05	68			12.07								
30943	30926	大阪脳神経外科病院				11					16.64						10						32.40		23					6.74					78				23	23.88				50.00											293			41		18.01			30.54		10			4.10			16			13		3.63			10.77		10			29.40			14				3.86										19			11.11									23			12.39											84			10.30								
30944	30927	関西メディカル病院																																																					26					16.12																																																																			24			9.46								
30945	30928	社会医療法人行岡医学研究会　行岡病院	32					16.78																																															26					26.42																																																																			10			4.60								
30946	30929	社会医療法人協和会加納総合病院																																	26				12	21.00				39.75				12					10.42		94			21		15.13			21.67																																																																17			12.94								
30947	30930	医療法人伯鳳会　大阪中央病院																																																																																																																																								
30948	30931	一般財団法人　住友病院																																	13					19.38								11					14.18		63					14.92											15					13.07																			15			13.87			81			23.94			16			18.69																												
30949	30932	社会福祉法人恩賜財団　大阪府済生会茨木病院																																																					55					28.56																																																																			20			5.30								
30950	30933	社会医療法人寿会　富永病院	320			73		4.20			24.84						13	14					36.08	42.93	91			45	59	4.21			10.47	20.00	124	36	36		23	16.98	21.69	21.69		34.04											453			25		14.72			34.64								42			15	12	7.62			14.93	23.25	13			15.31			15				6.93										52			21.17			21			21.10									21				14.10				155			4.92			16			16.31		
30951	30934	社会福祉法人　石井記念愛染園　附属愛染橋病院																																																																																																																																								
30952	30935	社会医療法人弘道会　なにわ生野病院																																																					21					24.00																																																																														
30953	30936	社会医療法人有隣会　東大阪病院																																																																																																																																								
30954	90238	医療法人医誠会城東中央病院																																																					15					33.00																																																																														
30955	90026	医療法人　大道会　森之宮病院																																																																																																																																								
30956	30937	社会福祉法人恩賜財団大阪府済生会野江病院	36					16.08																											32					17.56															156	16	13			17.72	34.38	34.54																			14			21.43						11				21.09							21			22.76																							49			16.31								
30957	30938	佐野記念病院																							13					2.31					16					12.75								15					7.53		104					11.19											20					3.95																																																			18			3.89								
30958	30939	市立柏原病院																																																																																																																																								
30959	30940	社会医療法人垣谷会　明治橋病院																																																					75					24.35																																																																														
30960	30941	医療法人徳洲会　松原徳洲会病院				11					24.91																								34					20.41								16					15.38		123	11				16.46	39.09																																																													11				26.91	55			9.35								
30961	30942	阪南中央病院																																																																																																																													15			4.27								
30962	30944	医療法人　宝生会　ＰＬ病院																																																					15					22.60																																																																			49			3.51								
30963	30943	社会福祉法人恩賜財団大阪府済生会　富田林病院																																																																																																																																								
30964	30945	社会医療法人若弘会若草第一病院																							23			12		5.96			17.25		57				11	23.96				30.64				20					11.00		162	10		25		18.83	40.70		32.68			13	13		3.08	3.08	20			11		3.65			11.36																																																37			7.35								
30965	30946	医療法人河内友紘会河内総合病院																																	33				16	29.24				49.81				12					17.83		108			10		25.14			52.10																																																																30			9.93								
30966	30947	医療法人竹村医学研究会（財団）小阪産病院																																																																																																																																								
30967	30948	地方独立行政法人　市立東大阪医療センター	15			13		6.13			29.08							15						51.27											45				16	21.42				33.31				29					12.69		160	10		22		19.05	48.80		29.86								26			12		4.35			13.92		22			23.27																	48			25.77			17			21.47									13				8.46				66			9.47								
30968	30949	医療法人良秀会　高石藤井病院																																																																																																																																								
30969	30950	社会医療法人医真会医真会八尾総合病院																							14					2.93					22				10	19.82				28.90											103					18.91											14					4.00																																																			23			19.48								
30970	30951	医療法人徳洲会　八尾徳洲会総合病院	15					17.93					14				13		5.29				33.15		18					2.94					77				15	19.05				31.13				32					13.13		234	11		41		16.02	45.09		28.59								14				10	6.14				10.70	13			16.31																	18			30.94															10				8.30				75			12.16			10			13.00		
30971	30952	社会医療法人　信愛会　畷生会脳神経外科病院	18			28		7.28			18.75														35			19		3.97			8.32		66					24.52								17					16.82		331			35		19.30			35.94								11			10		3.00			10.40											14				15.14																									13				5.15				62			13.92								
30972	30953	社会医療法人景岳会南大阪病院																																																																																																																																								
30973	30954	医療法人讃和会　友愛会病院																																	31					17.03								13					16.38		129					13.63					11			2.00																																																											34			17.03								
30974	30955	耳原総合病院																																																					23					14.52																					16			10.38																																											113			5.76			14			6.79		
30975	30956	社会医療法人清恵会　清恵会病院																																	55				18	18.35				31.22				41					10.54		217			49		17.61			27.24								14					4.14					11			20.91																																											55			6.42								
30976	20111	ベルランド総合病院																12						38.67											88				11	21.15				52.82				31					13.06		266	12		37		18.03	37.67		27.49								13					8.69					13			12.62																																											80			8.43								
30977	30870	社会医療法人　啓仁会　堺咲花病院																																																																																																																																								
30978	30957	大阪回生病院																																																					49					15.04																																																											30			16	7.60			16.63	16			7.19								
30979	30958	大阪市立十三市民病院																																																																																																																																								
30980	30959	藍の都脳神経外科病院																							14					5.43					23					14.96															146			16		12.55			25.06																																																																55			5.67								
30981	30960	社会医療法人さくら会さくら会病院																																	12					13.50															150					13.26														12					11.58																																																22			7.59								
30982	30961	独立行政法人地域医療機能推進機構　大阪みなと中央病院																																																																																																																																								
30983	30962	独立行政法人地域医療機能推進機構　大阪病院	15			13		23.47			50.92														13					3.85					56					26.36															253			12		18.42			31.67								11					3.27					16			10.81																	10			22.90																							38			9.42								
30984	30963	独立行政法人地域医療機能推進機構　星ヶ丘医療センター																																	42					21.38															236					17.59											17					7.41																																																			52			12.37								
30985	30964	国家公務員共済組合連合会　大手前病院				10					20.70														15					2.73					26					21.08								12					10.17		99			16		17.48			28.88								26					4.23																									33	23	23	12.18	13.00	13.00								11	11		7.45	7.45									39			4.51				13	13		8.54	8.54
30986	30965	国家公務員共済組合連合会　枚方公済病院																																																					116					10.70																																									25			24.44																							24			13.33								
30987	30966	社会福祉法人恩賜財団大阪府済生会吹田病院	24					9.83																											10					24.20															133					17.65											30					4.83																																																			27			5.56								
30988	30967	市立貝塚病院																																																																																																																																								
30989	30968	箕面市立病院																																																					23					15.70																					12			9.25																	13			44.62																							25			6.40								
30990	30969	社会医療法人生長会　阪南市民病院																																																					13					11.54																																																																														
30991	30971	市立池田病院																																																					37					14.43																																									10			19.10																																		
30992	30972	市立豊中病院	29			19		11.41			39.00		10						4.80						21					4.48					81					21.21								15					9.27		263	21	18	23		17.98	29.52	26.06	35.70																		26			17.81																	18			17.22															22			10	6.73			22.50	94			10.81			23			9.61		
30993	30973	八尾市立病院	19			11		9.84			26.91																																												74					15.34																					12			7.75																																											20			5.60								
30994	30975	独立行政法人国立病院機構　大阪南医療センター	15					17.60																											36				10	22.00				51.70											150	11		11		20.36	52.18		39.64								12					4.17																									23			11.61																							42			14.71								
30995	30976	公益財団法人甲南会　甲南医療センター	10					22.20																											54					13.93															147			17		18.65			23.18								12					5.58					11			20.82																	15			27.20																							45			7.02								
30996	30977	公益財団法人甲南会　六甲アイランド甲南病院																																																																																																																																								
30997	30978	医療法人康雄会　西病院																																																																																																																																								
30998	30979	医療法人財団　神戸海星病院																																																																																																																																								
30999	30980	三菱神戸病院																																																																																																																																								
31000	30981	医療法人　川崎病院																																																					14					24.21																																																																														
31001	30982	社会医療法人榮昌会　吉田病院	10					10.50										12						26.50	79			11	19	2.38			7.73	14.79	65					21.28								22					13.45		396	14	11	21		16.60	52.93	61.27	29.81		95			5.59			42			13		2.33			11.00																						11			20.45															25			16	9.32			26.13	85			10.39								
31002	30983	神戸百年記念病院																																																																																																																																								
31003	30984	神戸市立医療センター西市民病院																																	12					8.50															43					19.16																																																																			12			5.25								
31004	30985	髙橋病院																																																																																																																																								
31005	30986	新須磨病院	54					7.09																	18			12		2.06			9.00		17					6.76															42					12.67											18					2.22																																																			23			7.78								
31006	30987	医療法人沖縄徳洲会神戸徳洲会病院																																																					32					25.19																																																																			14			5.57								
31007	30988	神戸掖済会病院																11						46.55											67					20.82															235			17		15.91			29.47								14					3.36																																																			63			6.57								
31008	30989	医療法人　明和病院																																																					10					18.10																																																																														
31009	30990	社会医療法人渡邊高記念会　西宮渡辺病院																																																																																																																																								
31010	30991	西宮協立脳神経外科病院	14			14		10.79			21.71														17			11		3.06			8.64		60				16	15.85				25.94											329	11		28		14.13	35.09		18.46								14			18		3.00			7.33																						14			15.00																		21				17.48	57			7.21								
31011	30992	笹生病院																																	14					24.29															46					19.74																																																																			20			12.25								
31012	30993	社会医療法人渡邊高記念会　西宮渡辺心臓脳・血管センター	19					4.68																											50					27.08															153	12	11		11	25.39	45.67	49.55		36.00											26					14.85																																															33			8.30								
31013	30994	市立芦屋病院																																																					18					45.50																																																																														
31014	30995	医療法人回生会　宝塚病院																																	25					15.92															90					17.00																																																																			17			7.94								
31015	30996	医療法人尚和会　宝塚第一病院																																																					29					21.03																																																																														
31016	30997	宝塚市立病院																																	18					15.11															63					16.97																																																																			24			6.58								
31017	30998	こだま病院																																																																																																																																								
31018	30999	医療法人愛心会　東宝塚さとう病院																																																																																																																																								
31019	31000	三田市民病院																							12					2.00					39					19.59								14					9.93		120					17.37											18					2.22																																																			22			10.14								
31020	31001	兵庫県立丹波医療センター																																																					29					12.03																					13			10.15																																											14			4.14								
31021	31002	医療法人敬愛会　大塚病院																																																					53					21.15																																																																														
31022	31004	西脇市立西脇病院				10					44.30						11						45.55		47			13		3.28			20.85		54				13	25.39				34.31											174	12		38		19.75	35.00		32.11								29					4.21					14			8.86																																											70			13.26								
31023	31005	北播磨総合医療センター	12			18		13.67			26.28							10						31.20	18			10	11	4.00			13.80	16.55	44				31	14.16				30.10											220	15	13	34	11	15.27	24.20	23.31	20.88	27.36											15					13.33	23			10.43																	14			14.93			11			18.45																	67			6.04								
31024	31006	特定医療法人誠仁会　大久保病院																																																					16					16.06																																																																														
31025	31007	兵庫県立がんセンター	44					15.43																																																																																																																																		
31026	31008	あさぎり病院																																																																																																																																								
31027	31009	大西脳神経外科病院	40			35		11.18			22.03		21				19	10	13.19				39.63	45.40	133			82	22	3.07			8.43	14.73	90				19	20.66				45.26											559			69		18.47			25.93								82			55		3.40			8.55		14			17.93																	11			18.36															19				7.21				94			9.60								
31028	31010	社会医療法人　愛仁会　明石医療センター	10					12.30																																															11					12.45											39					2.00																																																			20			4.80								
31029	31011	明石市立市民病院																																																					43					22.33																																																																			20			6.85								
31030	31012	高砂市民病院																																																																																																																																								
31031	31013	医療法人沖縄徳洲会高砂西部病院																																																																																																																																								
31032	31014	公益財団法人　甲南会　甲南加古川病院																																																																																																																																								
31033	31015	社会医療法人社団順心会順心病院	39			17		11.90			40.88							34						50.38	25				39	9.56				25.90	111				62	18.60				40.68											754	38	35	28	76	18.51	37.53	40.03	27.64	39.49							16				33	6.81				23.36	13			14.23																																						20				27.75	183			10.39								
31034	31017	三木山陽病院																																																					15					9.60																																																																														
31035	31018	市立加西病院																																																					13					22.15																																																																														
31036	31019	大山記念病院																																																					12					12.08																																																																														
31037	31020	社会医療法人中央会尼崎中央病院																							28					3.21					13					12.77								19					9.63		107					13.58											11					5.91																																														11				13.55	25			6.24								
31038	31021	尼崎医療生協病院																																																					11					24.73																																																																														
31039	90241	はくほう会セントラル病院																																																					12					10.17																																																																														
31040	31022	医療法人協和会協立病院																																	17					19.76															134	13	11			18.57	31.46	29.91																																																																	10			15.80								
31041	31023	市立川西病院																																																																																																									10			4.30																	14			4.29								
31042	31024	医療法人晋真会　ベリタス病院																																	24					21.33								13					14.62		115					20.37																																																																			21			4.24								
31043	31025	公立学校共済組合近畿中央病院				13					43.23																								21					19.43															93					19.30											12					7.58					12			16.00																	43			31.84																							22			7.09								
31044	31026	市立伊丹病院	11			10		13.09			21.70																																					15					9.27		33					19.48											10					2.40																																																			58			5.36								
31045	31027	伊丹恒生脳神経外科病院																							14					2.29					49					15.00															273			10		13.09			20.30		16			5.38			14			15		2.36			9.27																																								10				9.70				31			10.10								
31046	31028	公立神崎総合病院																																																					16					27.25																																																																														
31047	31029	公立宍粟総合病院																																																																																																																																								
31048	31030	姫路聖マリア病院																																																																																																																																								
31049	31031	医療法人公仁会姫路中央病院	87					3.84																											15					13.87															105					17.99																					15			17.07																	57	13	13	16.18	14.69	14.69	38			16.37			13			2.00											22			9.18								
31050	31032	兵庫県立姫路循環器病センター																17						31.53	31			11	14	4.90			19.45	12.93	84					22.48															320	16	12	20		15.56	41.31	46.58	25.45								34			22	24	3.44			8.95	12.00	13			14.69																	16			16.88			15			15.00																	47			10.49								
31051	31033	社会医療法人　松藤会　入江病院																																																					19					10.84																																																																														
31052	31034	井野病院																																																															12			2.50																																																																						
31053	31035	製鉄記念広畑病院	12					14.42																											29					20.52								14					14.93		52					20.12																																																																			18			14.22								
31054	31036	社会医療法人　三栄会　ツカザキ病院				11					28.36						10	11					24.70	25.45	36			12		3.00			7.75		45				14	19.62				26.43				15					12.13		248	11		41		16.30	46.64		24.41								19					2.58																																											27				2.81				55			9.67								
31055	31037	医療法人伯鳳会　赤穂中央病院																																	11					29.27								17					13.18		55					28.67					34			7.56			17			10		2.65			9.00																																																10			35.90								
31056	31038	赤穂市民病院																																	14					24.71								22					6.86		46					15.54																																																																			15			14.53								
31057	31039	公立豊岡病院組合立豊岡病院	22					22.09					16				11	19	6.06				55.36	56.79	19					2.00					97					19.67															254	20	18	30		22.56	53.35	57.33	26.97								20					2.65					12			16.50																	14			18.86																							53			12.40								
31058	31040	公立八鹿病院																																																					27					16.48																																																																														
31059	31041	神戸アドベンチスト病院																																																																																																																																								
31060	31042	独立行政法人地域医療機能推進機構　神戸中央病院																							12					3.08					41					16.73								22					10.45		138			18		16.39			21.11												12					16.58																																															31			10.81								
31061	31043	済生会　兵庫県病院																																																																																																																																								
31062	31044	真星病院																																																																																																																																								
31063	31045	恒生病院				11					23.45														35			23		2.34			9.13		34					16.59								15					7.07		164			15		13.04			31.73								23			11		4.00			6.73																																								13				6.00				46			11.50								
31064	31046	独立行政法人労働者健康安全機構　神戸労災病院																																																																					15					5.60																																																														
31065	31047	神戸赤十字病院																																	38					20.32															117					17.42											15					12.93																																																			33			10.88								
31066	31048	兵庫県立こども病院	152	42		12		7.26	27.55		22.58																																																												10					3.60																																														16				12.88	102			7.88			14			5.86		
31067	31049	神戸市立西神戸医療センター	25			23		14.64			28.26														34				12	4.56				15.00	43					22.21															147	14	13			15.63	38.14	39.38									49				14	5.12				14.86	19			14.79																	17			23.24																							44			6.95								
31068	31050	兵庫県立　西宮病院																																	17					26.88															65	15	11			23.11	37.87	36.27			22			2.36																																																											38			6.39								
31069	31051	兵庫県立加古川医療センター	16					15.94																																															16					14.88																																																																			10			7.10								
31070	31052	西宮市立中央病院																																																																																																																																								
31071	31053	独立行政法人国立病院機構姫路医療センター	37					19.11																																																																																																																																		
31072	31054	独立行政法人国立病院機構神戸医療センター																																																					50					22.52																																																																			10			11.40								
31073	31055	医療法人新生会総合病院高の原中央病院																																																					71					13.37																																									16			20.13																							19			8.79								
31074	31056	医療法人康仁会西の京病院																																																					32					22.31																																																																														
31075	31057	社会福祉法人恩賜財団済生会奈良病院																																																																																																																																								
31076	31058	市立奈良病院	15			21		15.73			43.29														11					5.64					50				15	19.24				37.67				28					14.61		162					18.30											18					6.94					17			19.88																	25			26.56																							39			9.87								
31077	31059	社会医療法人松本快生会西奈良中央病院																																	10					31.30															29					16.14																																																																														
31078	31061	社会医療法人　田北会　田北病院																																														10					10.90		27					16.44																																																																														
31079	31062	独立行政法人地域医療機能推進機構　大和郡山病院																																																					13					21.15																																																																			13			3.00								
31080	31063	近畿大学奈良病院	13			13		23.85			37.00																								36					15.03								21					7.38		72					17.58											14					3.29																																																			24			5.13								
31081	31064	医療法人社団松下会白庭病院																																	31					18.39															83					16.87																																																																														
31082	90243	生駒市立病院																																																					21					18.81																																																																														
31083	31065	社会福祉法人恩賜財団済生会中和病院				10					29.00																																												79					19.53					29			8.45																																																																						
31084	31066	奈良県西和医療センター	19			21		6.63			27.33														30				23	2.30				17.87	15				23	13.00				30.22				26					11.15		103			13	20	15.74			41.00	48.55							38				45	2.68				15.93																																															34			8.91								
31085	31067	国保中央病院																																																																																																																													12			4.50								
31086	31068	大和高田市立病院																																																					27					25.11																																																																			13			3.23								
31087	31069	社会医療法人高清会高井病院	126			12		3.84			25.25														43			20	43	3.56			8.75	23.77	18					13.72								20					11.75		87					14.10											49			42	70	2.92			7.86	14.10																																															10			6.90								
31088	31070	平成記念病院																																	15					21.87															118					14.01					24			2.88																																	13			21.15															12				5.33				35			7.97								
31089	31071	社会福祉法人恩賜財団済生会御所病院																																																																																																																																								
31090	31072	南和広域医療企業団　南奈良総合医療センター																																	18				10	21.50				32.60				11					11.00		124					15.98											17				12	4.53				16.67	13			18.92																	20			19.20																							74			14.46								
31091	31073	社会医療法人　高清会　香芝旭ヶ丘病院																																																																																																																																								
31092	31074	宇陀市立病院																																																																																																																																								
31093	31075	医療法人愛晋会　中江病院																																																																																																																																								
31094	31076	誠佑記念病院																																																																																																																																								
31095	31077	済生会和歌山病院	10					16.70																											24					28.58								19					10.95		108					19.11																																																																			25			7.96								
31096	31078	独立行政法人労働者健康安全機構　和歌山労災病院				14					40.50														33			19		2.67			11.63		32					19.53															155	15	12	23		17.82	28.07	28.75	34.30								32			15		3.94			13.00		14			13.86																																											28			11.46								
31097	31079	医療法人南労会　紀和病院																																																																																																																																								
31098	31080	済生会有田病院																																																																																																																																								
31099	31081	公立那賀病院																																	24					27.54								15					21.33		88			10		22.34			37.60																																																																											
31100	31082	北出病院																																																																																																																																								
31101	31083	ひだか病院																																	11					13.18															38					13.42																																																																			12			14.42								
31102	31084	白浜はまゆう病院																																																																																																																																								
31103	31085	有田市立病院																																																					14					23.36																																																																														
31104	31086	新宮市立医療センター																																	23					22.87															90					20.72																																																																			21			8.38								
31105	31087	海南医療センター																																																					31					18.71																																																																														
31106	31088	橋本市民病院																							14					2.00					32					23.09															131			25		17.24			29.52																																																																14			9.50								
31107	31089	紀南病院																																																																																																																																								
31108	31090	独立行政法人国立病院機構南和歌山医療センター	24			19		14.08			30.89							11						49.73	20					2.95					57					17.74								33					11.76		255	11		11		16.59	44.64		25.45								45			12	14	4.76			11.42	16.07	13			18.15																																											39			10.95								
31109	31091	鳥取赤十字病院																																																					96					20.60																																																																														
